peptide,Protein,LOD,LOQ,slope_linear,intercept_linear,intercept_noise,stdev_noise,stndev_noise
Q9NZ01,sp|Q9NZ01|TECR_HUMAN,,inf,0.0,2961927.117794413,3550119.365814192,,
Q9P2D3,sp|Q9P2D3|HTR5B_HUMAN,26.182246038904726,65.70084159383453,1783.746219577168,-22359.138702170323,9076.886791643086,,7633.228449061088
Q9UBS8,sp|Q9UBS8|RNF14_HUMAN,inf,inf,1163.888888888889,-73122.22222222222,33600.0,,inf
Q9Y5L4,sp|Q9Y5L4|TIM13_HUMAN,,inf,0.0,209333.05457999688,246131.32957125196,,
A0A1W2PRN1,tr|A0A1W2PRN1|A0A1W2PRN1_HUMAN,,inf,0.0,-21085440.841599412,29543.535818636417,,
O14545,sp|O14545|TRAD1_HUMAN,inf,inf,1180.704152628892,54292.80689497557,83933.97100464236,,inf
O94923,sp|O94923|GLCE_HUMAN,1.8637276659329591,34.575818443955306,8063.584138643442,33135.09361173588,33135.14880032479,,7514.134828589531
P09417,sp|P09417|DHPR_HUMAN,1.4556655338142372,46.248544836625946,6939.352256489285,29333.702420370675,29333.81327985051,,5050.632523643834
P42566,sp|P42566|EPS15_HUMAN,38.59081584532736,39.2111106347685,6654.6468793964,115417.90347786355,219666.6036281943,,76279.77604406906
P49247,sp|P49247|RPIA_HUMAN,5.6932728150480925,52.370339805579846,12511.066973743296,-32520.506646251917,5940.263541439148,,16384.07365058382
P54819,sp|P54819|KAD2_HUMAN,5.422143516035429,6.377475399711838,23032.707799929172,44567.33606179161,101000.26821504596,,34226.857550435125
P68366,sp|P68366|TBA4A_HUMAN,0.31025886358599886,1.3172259457719988,628345.4352927519,160357.1794827282,161033.55035352393,,97136.68491129165
Q15121,sp|Q15121|PEA15_HUMAN,2.707109483832205,inf,8802.366293886782,15817.711074579775,15817.717579500122,,11914.48138471275
Q7Z434,sp|Q7Z434|MAVS_HUMAN,5.0891670471970345,16.593510435415574,9752.46463578451,-6495.138519407499,18900.049636719836,,12118.366748630815
Q96C90,sp|Q96C90|PP14B_HUMAN,9.270168269822946,37.68051961967637,13161.826521648132,-49534.612998892684,40466.58294445372,,16005.575325275113
Q96RQ1,sp|Q96RQ1|ERGI2_HUMAN,22.295743225872,inf,474.42328458364585,175.64018347271121,4080.0335581333024,,3336.613179395587
Q9BR76,sp|Q9BR76|COR1B_HUMAN,1.371830040256328,2.3680741812638395,27261.262847596954,22491.93376182244,33600.0846318309,,13144.834219824404
Q9BZL4,sp|Q9BZL4|PP12C_HUMAN,18.44031265409487,19.264147879811084,8270.57570783328,44429.06120845332,113965.45691079114,,41487.80308973494
Q9H0X4,sp|Q9H0X4|F234A_HUMAN,58.17942039102388,70.85232330283483,7980.325635872203,-67353.68585191577,43900.43368000917,,176518.30024737446
Q9H8J5,sp|Q9H8J5|MANS1_HUMAN,16.350659068316677,inf,5510.076607915214,66741.11422315383,66745.01190312675,,45044.74318817778
Q9NQ11,sp|Q9NQ11|AT132_HUMAN,inf,inf,3577.7777777777765,-61553.0674612267,308000.18830362434,,inf
Q9NXL6,sp|Q9NXL6|SIDT1_HUMAN,53.95782168508094,inf,3130.4649953554567,80210.34568597906,145465.90791896312,,51828.7548888967
Q9Y282,sp|Q9Y282|ERGI3_HUMAN,37.68980417355573,69.78899596293611,4253.540431243382,-129770.74266303038,3340.2166001199657,,13602.073317357253
O94769,sp|O94769|ECM2_HUMAN,26.14038817475574,26.886444859859218,16944.468086486384,46304.0816473437,297001.92118872906,,96118.56682706464
P08185,sp|P08185|CBG_HUMAN,8.063450803055138,inf,12383.119497302812,120581.82176056236,120668.33025850808,,49882.08317845419
P29597,sp|P29597|TYK2_HUMAN,,inf,0.0,80335.77428050237,110534.6678905604,,
P52630,sp|P52630|STAT2_HUMAN,13.419517320789494,64.14343646618555,2806.4149149439077,-29067.598909657696,0.004489980263315374,,4296.565080386889
Q12981,sp|Q12981|SEC20_HUMAN,,inf,0.0,-58598020.995938204,1183333.8657551482,,
Q14315,sp|Q14315|FLNC_HUMAN,0.37398036802063334,1.3803037986466875,436785.53600870457,408347.45882338175,408353.81746079546,,81671.42843260562
Q75T13,sp|Q75T13|PGAP1_HUMAN,,inf,0.0,213717.80302757255,254999.94074560725,,
Q86WR7,sp|Q86WR7|PRSR2_HUMAN,2.851647710288353,3.832944198063218,10157.897362478958,46596.33504374042,46800.14068147747,,14381.469558660083
Q86X10,sp|Q86X10|RLGPB_HUMAN,59.87823993120009,60.283510234925345,4203.786725292632,-58166.58208321163,77333.32424279721,,58107.721915328635
Q9BXP2,sp|Q9BXP2|S12A9_HUMAN,inf,inf,826.5555555555554,-35141.697659380516,54666.864961368585,,inf
Q9NR99,sp|Q9NR99|MXRA5_HUMAN,67.62061151746397,67.94767604759059,1411.1111111111104,45555.55555555562,89233.33333333333,,25871.20923732181
Q9NRY6,sp|Q9NRY6|PLS3_HUMAN,61.44630160157024,inf,8477.777777777776,362555.55555555574,517666.6666666667,,182908.48956665612
O15144,sp|O15144|ARPC2_HUMAN,1.6319375221863486,2.625554314891537,33665.13308824453,31521.1050251102,55533.15465340887,,15463.67212390238
O75787,sp|O75787|RENR_HUMAN,58.76798365981919,inf,2148.070790342286,99474.8113981568,129166.61698777239,,48272.99175867737
P00918,sp|P00918|CAH2_HUMAN,0.22429167090241683,1.2321271085700691,76927.43043008076,91901.20604302178,91901.20971447216,,8627.089118970933
P02790,sp|P02790|HEMO_HUMAN,10.926960027744414,inf,98939.61381242315,-502257.2584166494,135334.80397725455,,221758.5714474565
P04432_P01597,sp|P04432|KVD39_HUMAN_sp|P01597|KV139_HUMAN,16.664925382525542,17.506693813005082,52325.7017094658,-492023.03314706037,112867.26523674914,,133556.8080963636
P49720,sp|P49720|PSB3_HUMAN,2.2025986860287463,3.1904512245537084,26975.640800013003,44704.01908055617,61666.64658511334,,21226.941738167454
P53007,sp|P53007|TXTP_HUMAN,33.29337569899985,33.967179984868544,15879.371608312731,-77377.39553359445,223132.14977422907,,114084.16975588194
Q14410,sp|Q14410|GLPK2_HUMAN,42.42902292316052,67.43459882522211,6783.727270694199,20350.3799788772,110200.88812538474,,98988.2058631229
Q15084,sp|Q15084|PDIA6_HUMAN,0.6517672511190381,1.655284753632987,49842.70223710633,9176.026081916132,27433.4309648211,,7114.218071259279
Q38SD2,sp|Q38SD2|LRRK1_HUMAN,41.584064543382205,inf,12373.505880885024,155244.36342574476,212970.07371870533,,228407.4784428408
Q3SXY8,sp|Q3SXY8|AR13B_HUMAN,inf,inf,59521.57278532694,-5914986.169357027,25733.180528427474,,inf
Q7Z478,sp|Q7Z478|DHX29_HUMAN,72.80284024494124,inf,2428.77576185284,44130.319650946236,57535.12696099081,,81708.48323545659
Q8N128,sp|Q8N128|F177A_HUMAN,53.61718637372151,65.3300180975292,5316.3401104044515,-178564.94200932427,15486.65810226291,,45497.79920702974
Q96DE0,sp|Q96DE0|NUD16_HUMAN,37.17511150450846,37.80970633779625,2283.117929374612,-7469.8705787917315,39200.07413059144,,19102.60944653025
Q9HB40,sp|Q9HB40|RISC_HUMAN,inf,inf,2233.3333333333344,-124823873.86005539,1867978.4567697197,,inf
Q9NR46,sp|Q9NR46|SHLB2_HUMAN,18.120562707078093,43.75957842506374,4706.921513162839,-40799.26029624037,24733.340335576715,,9879.732902372525
A0A0B4J1X8,sp|A0A0B4J1X8|HV343_HUMAN,1.606646006525219,2.6005182690855704,42114.287144090034,130171.87807035244,151332.86412859077,,23250.88259973515
O75534,sp|O75534|CSDE1_HUMAN,,inf,0.0,55356.22908928192,55401.728989028095,,
O75955,sp|O75955|FLOT1_HUMAN,6.16356260814667,7.111405410084582,13900.187751524738,103556.04614626411,130000.55112661383,,29615.086245583236
O95772,sp|O95772|STR3N_HUMAN,inf,inf,109891.64710536672,-10802496.750909284,142298.85662259534,,inf
P01766,sp|P01766|HV313_HUMAN,1.177959173754294,2.1761616063426343,105384.98193959447,152241.17809366155,152333.7981143752,,62023.29311548113
P14618,sp|P14618|KPYM_HUMAN,15.640790486658107,36.94362117184545,258358.01239376512,-2355709.031201508,301140.85734619014,,692036.8269263004
P58215,sp|P58215|LOXL3_HUMAN,20.35556424128358,43.68575249383687,10021.927536490795,-154453.80311552406,17277.02855785127,,16135.579058575975
Q12802,sp|Q12802|AKP13_HUMAN,26.784103065863693,45.27296592801933,13388.042798107896,-262602.6753129592,30833.253492057556,,32575.39467484964
Q14766,sp|Q14766|LTBP1_HUMAN,1.6166095868962513,2.610381207230633,64176.36811807427,120046.4874655794,130900.38445698259,,46447.117480229295
Q8IUG5,sp|Q8IUG5|MY18B_HUMAN,,inf,0.0,-57107143.93850848,1049304.1320184022,,
Q8TER0,sp|Q8TER0|SNED1_HUMAN,inf,inf,360.0000000000001,2433.333333333321,87153.33333333331,,inf
Q96BZ4,sp|Q96BZ4|PLD4_HUMAN,inf,inf,105232.11829465105,-10369545.161831016,39099.86720655672,,inf
Q96KP4,sp|Q96KP4|CNDP2_HUMAN,26.38634171017259,27.129914016130442,13611.046551932306,318923.14380630106,371999.64633316605,,153034.6114127436
Q9H6T3,sp|Q9H6T3|RPAP3_HUMAN,inf,inf,80278.78269963313,-7988575.029885701,16376.841988194734,,inf
O00469,sp|O00469|PLOD2_HUMAN,,inf,0.0,170503.39426888747,174197.37679129236,,
O00743,sp|O00743|PPP6_HUMAN,inf,inf,1943.3247222222221,-45499.138888888905,103000.0,,inf
O43304,sp|O43304|S14L5_HUMAN,61.20787450816235,inf,2441.255482708276,-25103.178632225783,56500.79721460017,,33910.04169057275
P01116,sp|P01116|RASK_HUMAN,,inf,0.0,-28225.083723021722,31700.09469926171,,
P08754,sp|P08754|GNAI3_HUMAN,3.7248374791136203,4.697313868213483,7216.058761883151,9452.146845423256,20433.34384166371,,7948.72456575407
P0DOY3_P0DOY2,sp|P0DOY3|IGLC3_HUMAN_sp|P0DOY2|IGLC2_HUMAN,5.679497498825702,inf,1070755.5884040035,1066943.3661796232,3124020.4298836216,,2012138.3112450915
P16871,sp|P16871|IL7RA_HUMAN,inf,inf,3485.8317820037314,-66772.10818497698,52767.78426554572,,inf
P30566,sp|P30566|PUR8_HUMAN,4.99876867527678,inf,16665.04689782198,218681.56268739738,218682.2822567331,,41651.99741775764
P51689,sp|P51689|ARSD_HUMAN,0.6895713466835915,1.6927069896463836,7116.216253358697,19200.593902855944,19200.595069422045,,2453.5688292770596
P55957,sp|P55957|BID_HUMAN,74.17697273112763,74.43781139040917,10689.657494338497,-182120.88704129244,355999.06480963324,,127403.2403058576
P98179,sp|P98179|RBM3_HUMAN,,inf,0.0,241434.54877375724,279998.3178562792,,
Q09019,sp|Q09019|DMWD_HUMAN,72.39590989266836,77.97249375273536,1109.7774107416678,-64977.74657940926,0.06808090880076634,,7682.765384327266
Q8N1B4,sp|Q8N1B4|VPS52_HUMAN,inf,inf,6238.059471936334,-333868.3884526002,64201.74088869267,,inf
Q8NEZ2,sp|Q8NEZ2|VP37A_HUMAN,,inf,0.0,-187848716.02356607,1413333.6099113226,,
Q93084,sp|Q93084|AT2A3_HUMAN,1.2124607427781133,2.2103146746692435,112258.49514973126,65240.77253651331,132599.57478763338,,34375.10808063817
Q96GS4,sp|Q96GS4|BORC6_HUMAN,,inf,0.0,581189.1378882462,626695.783885571,,
Q96N67,sp|Q96N67|DOCK7_HUMAN,9.398902225101414,33.19312992355963,1211.229114625828,-506.5841601610898,4604.571666739273,,3136.5340968319747
Q9BRP4,sp|Q9BRP4|PAAF1_HUMAN,20.489023357916277,62.2523646244653,6950.074601652631,-137737.99597029097,0.004192509572021663,,2331.120344860433
Q9UEY8,sp|Q9UEY8|ADDG_HUMAN,10.613373313212758,11.516268532271216,8111.646510295962,78657.98475653562,96033.72521871344,,34358.096068206374
Q9Y2G3,sp|Q9Y2G3|AT11B_HUMAN,89.7808114958865,inf,3214.278820757408,10107.574247486733,46136.61336484812,,126275.7608921399
Q9Y6B6,sp|Q9Y6B6|SAR1B_HUMAN,5.970498576416054,41.11283749230097,6609.81416832677,43934.859522139915,43934.89435357923,,19731.925625465166
O95298_E9PQ53,sp|O95298|NDUC2_HUMAN_sp|E9PQ53|NDUCR_HUMAN,inf,inf,360.0109228001909,92332.31686764745,126831.70845576203,,inf
P08311,sp|P08311|CATG_HUMAN,76.88051786800285,77.11404799054829,7166.66506123591,-258999.86353752483,147000.72550364875,,72488.16612658277
P27824,sp|P27824|CALX_HUMAN,20.956428316841293,23.3516880648158,114900.11084045246,-1510423.6184975123,212601.45772428717,,342435.4301016308
P46821,sp|P46821|MAP1B_HUMAN,27.0208149727865,41.764084675253876,493748.93333730137,-7917641.782525351,2036318.1045265999,,1693769.3418329821
P50225,sp|P50225|ST1A1_HUMAN,2.509955404941879,3.4947033301444863,56542.63221600746,156688.91329291626,198666.18066027164,,49971.10898642668
P78417,sp|P78417|GSTO1_HUMAN,0.1229585659679317,1.131817570352094,224217.36953709312,32483.96539377409,39899.99999529989,,10076.70581092849
Q00577,sp|Q00577|PURA_HUMAN,0.6952017135557236,1.6982804841258679,24718.994253791807,-1288.3522637985768,8393.29584375339,,3751.5195275290916
Q15042,sp|Q15042|RB3GP_HUMAN,20.620531560879684,21.42234437339605,4856.179635119414,13738.77374416633,72000.09224907501,,20937.843463186196
Q15437,sp|Q15437|SC23B_HUMAN,39.76944635768967,40.37783578842007,3275.6854297145164,-2550.265052617513,79566.45079787678,,24077.740065601392
Q5UE93,sp|Q5UE93|PI3R6_HUMAN,0.6434194429077651,55.84151975240345,3580.0633886622463,7686.792981982423,7686.8672701067235,,1151.7040514916243
Q96MH2,sp|Q96MH2|HEXI2_HUMAN,4.600072044762592,24.836420398903858,10419.720560247835,-40975.80852645001,1145.0246323955143,,2905.3160522942794
Q96QR8,sp|Q96QR8|PURB_HUMAN,12.209203189924514,13.095978915278812,5662.3424353760865,109938.36639992634,109939.04030780453,,34566.00770828024
Q9BTY2,sp|Q9BTY2|FUCO2_HUMAN,inf,inf,2777.7777777777765,-60111.11111111104,122100.0,,inf
Q9UBQ0,sp|Q9UBQ0|VPS29_HUMAN,28.99431244129089,40.4699791174459,7548.3076955420565,-152235.8972272207,20646.981324222288,,22987.556588051913
Q9Y274,sp|Q9Y274|SIA10_HUMAN,22.07554664358188,27.58535647686397,13144.149594121263,-168926.01914846053,50667.37849455851,,35285.444906111385
A0A075B6H9,sp|A0A075B6H9|LV469_HUMAN,1.044587276938504,inf,20801.971793975692,34668.25393219955,34668.28149804424,,10864.723752687973
C4AMC7_Q6VEQ5,sp|C4AMC7|WASH3_HUMAN_sp|Q6VEQ5|WASH2_HUMAN,inf,inf,3766.666666666667,57666.666666666686,1960000.0,,inf
O00161,sp|O00161|SNP23_HUMAN,9.234620887000096,17.486018988181904,35610.98943039962,-3527.765361962671,88834.71583606578,,118245.75280133978
O76015_Q6A162,sp|O76015|KRT38_HUMAN_sp|Q6A162|K1C40_HUMAN,inf,inf,1328.918204444868,-25650.721077264694,715.7890946156331,,inf
O94929,sp|O94929|ABLM3_HUMAN,inf,inf,1368.4691316405178,334486.43372606346,450298.00801547104,,inf
P04003,sp|P04003|C4BPA_HUMAN,0.1,1.1090909090909091,5127555.848019382,200029.31237257193,200029.3123727215,,0.1
P06858,sp|P06858|LIPL_HUMAN,93.91687808971515,inf,1558.9754269255936,-44346.242685488694,49466.46151915279,,26300.700455395563
P08134,sp|P08134|RHOC_HUMAN,0.5633801658995392,1.5677904672540892,113907.82113486744,36091.453036461775,47266.66317035576,,26499.09851716134
P08833,sp|P08833|IBP1_HUMAN,47.614362989541064,inf,11387.688114747072,55878.40350209945,98434.55322896899,,249830.68289019002
P19838,sp|P19838|NFKB1_HUMAN,26.32747200468112,60.55915167927373,5150.172355902927,-56352.43892211299,16966.914826352215,,31135.832385425852
P19875,sp|P19875|CXCL2_HUMAN,52.15469854681243,53.604556166605995,5391.901889173828,-188339.4718882818,40539.95368132126,,26166.796027123168
P49821,sp|P49821|NDUV1_HUMAN,67.0715389042926,67.40414962243105,9580.110152246605,-17985.853014467313,303130.6791978971,,160718.09928572617
P55039,sp|P55039|DRG2_HUMAN,32.50173362762931,inf,1449.958033330869,-25105.71001886757,4910.170968039463,,8555.134391827065
P61204_P84077,sp|P61204|ARF3_HUMAN_sp|P84077|ARF1_HUMAN,4.384042959759396,60.40147233687006,79250.695556308,28007.34136089758,222998.54189508295,,76223.62668774098
P62195,sp|P62195|PRS8_HUMAN,3.6712118949534727,6.5902660799548824,13829.599121909632,-36964.42308676174,5736.635290878723,,4035.1652105761405
Q08AG7,sp|Q08AG7|MZT1_HUMAN,76.84050471472244,77.77624189796597,4139.999810620016,-162333.3172296351,50300.18598685911,,52743.08587520159
Q14344,sp|Q14344|GNA13_HUMAN,26.14039218683565,50.014204813313015,22796.12297760372,-278924.35428790917,27602.73481240694,,144686.25293679044
Q6ZRY4,sp|Q6ZRY4|RBPS2_HUMAN,inf,inf,6644.444444444443,-129444.44444444438,462233.3333333334,,inf
Q86TX2,sp|Q86TX2|ACOT1_HUMAN,20.614306687431792,35.84994479792468,5373.028892754546,-26147.64002603483,43766.82218915067,,20423.401610244393
Q8IVW1_A0A0G2JMH3,sp|Q8IVW1|ARL17_HUMAN_tr|A0A0G2JMH3|A0A0G2JMH3_HUMAN,63.10091520409765,71.30071182540928,19620.86822250271,-953440.4655742603,98500.3585678218,,93076.95889841791
Q8TEB1,sp|Q8TEB1|DCA11_HUMAN,74.48325791696698,88.14373600182304,2003.3338452072503,-109066.71017586619,3136.7913301550725,,18505.66499016977
Q9BVJ7,sp|Q9BVJ7|DUS23_HUMAN,36.780253059458566,37.418836361888275,3971.5698989850493,65526.8805242753,110900.01550887445,,50351.105471699644
Q9NVZ3,sp|Q9NVZ3|NECP2_HUMAN,48.77712390413455,66.36881872493683,7251.283606539474,-204871.90731901882,64292.63208579723,,42266.10976768975
Q9UBC2,sp|Q9UBC2|EP15R_HUMAN,19.752053699466405,20.562639015633412,4817.216068375962,87212.34354227167,95700.63307102618,,43330.81046786996
Q9UIB8,sp|Q9UIB8|SLAF5_HUMAN,3.92579757489248,4.89624406403498,25098.698838949025,120984.93957840936,121866.9082748932,,48825.221169209486
Q9UQ53,sp|Q9UQ53|MGT4B_HUMAN,69.81706794516738,inf,8666.662965665511,-372333.0187462992,109500.16018422763,,61623.90910060401
Q9Y5H3,sp|Q9Y5H3|PCDGA_HUMAN,38.39338314725049,inf,21084.104924613755,133293.20775899716,369670.2035815873,,286556.56143246836
O00507,sp|O00507|USP9Y_HUMAN,76.50596630694457,inf,20754.89569397493,-886036.8001018229,150100.19564097223,,275868.1774622999
O15305,sp|O15305|PMM2_HUMAN,86.88125939432729,inf,716.9226926116235,-11388.751595979928,10973.429839549292,,19962.4824934704
O94905,sp|O94905|ERLN2_HUMAN,inf,inf,8367.400767606696,-91295.8813158531,51639.84641574958,,inf
P05160,sp|P05160|F13B_HUMAN,inf,inf,7288.88888888889,-145555.55555555562,599333.3333333334,,inf
P07204,sp|P07204|TRBM_HUMAN,13.92140483822478,inf,2455.6025705205625,334.4950391106114,4293.724474615617,,15113.10403524858
P13861,sp|P13861|KAP2_HUMAN,inf,inf,4366.666666666667,1397696.182441935,1968041.7050927838,,inf
P19012_P13646,sp|P19012|K1C15_HUMAN_sp|P13646|K1C13_HUMAN,71.36832584425053,inf,364259.3643464388,-20528712.63697725,3453334.962308891,,1007266.7036050372
P23381,sp|P23381|SYWC_HUMAN,inf,inf,7533.333333333331,-190666.6666666665,2186666.666666667,,inf
P26599,sp|P26599|PTBP1_HUMAN,99.07235079985382,inf,12444.444444444443,-437444.44444444426,401999.9999999999,,196727.96053242387
P30085,sp|P30085|KCY_HUMAN,17.56308539210058,20.061173713552076,21190.497329462407,-58072.74730494819,165000.65541226504,,74548.55569060716
P34932,sp|P34932|HSP74_HUMAN,7.670333758155548,8.60295664948731,25577.24164485745,53990.65110306931,84368.55079170842,,82904.04017020648
P35580,sp|P35580|MYH10_HUMAN,18.004564410565354,39.53871921183102,3594.144068685605,3051.1753682587714,28933.404605353644,,19414.384574203264
P50851,sp|P50851|LRBA_HUMAN,inf,inf,17822.222222222223,-212222.22222222225,1479333.333333333,,inf
Q05940,sp|Q05940|VMAT2_HUMAN,99.79479943380086,99.79687216679277,4377.777777777778,-149111.11111111112,162000.00000000006,,62884.172093986315
Q14642,sp|Q14642|I5P1_HUMAN,25.86404842541566,inf,9208.499236801474,151898.30974188418,172867.21395476715,,108600.08298657676
Q16595,sp|Q16595|FRDA_HUMAN,inf,inf,259380.26821614744,-25815359.024881363,90169.0350835137,,inf
Q68D91,sp|Q68D91|MBLC2_HUMAN,11.183658180051854,23.743544902064723,3829.6618959808407,41067.858967827495,47300.14499891871,,18298.671779363904
Q8TAD7,sp|Q8TAD7|OCC1_HUMAN,,inf,0.0,-13990567.934482567,32100.41228553839,,
Q96FH0,sp|Q96FH0|BORC8_HUMAN,20.08351854582971,53.180243188465894,1898.1165477235818,-34248.95095349702,0.010596914667985402,,1935.9486689705616
Q96RI0,sp|Q96RI0|PAR4_HUMAN,67.2378396160097,inf,12145.095577842305,-119651.80704553166,159038.2813055508,,268959.9501164935
Q96SZ5,sp|Q96SZ5|AEDO_HUMAN,6.912886202923306,7.853160079661454,1479.115383774132,33633.4501239002,33633.81735495913,,5112.294548982439
Q9Y394,sp|Q9Y394|DHRS7_HUMAN,20.58421578596105,23.792934340063635,21288.993884629406,-100228.78186857032,203198.6786284527,,67394.89174509692
O00233,sp|O00233|PSMD9_HUMAN,5.972331923353848,6.922106348370476,7801.059942161598,15358.813603730976,39933.267884671186,,11008.03252381421
O15230,sp|O15230|LAMA5_HUMAN,inf,inf,633.3333333333334,-8902580.514174154,179669.25814590603,,inf
P27361,sp|P27361|MK03_HUMAN,45.22398724759347,45.77728030569859,4691.968247993358,-70966.56057392334,76566.35533741917,,32328.298151011284
P46940,sp|P46940|IQGA1_HUMAN,75.19951942244744,inf,8364.221403635776,-388458.8193929409,97542.2378204455,,71492.18634148632
P49773,sp|P49773|HINT1_HUMAN,5.0883271504671335,24.262402473605086,14598.275838180709,98085.40171777543,98833.56675919096,,36766.31912800386
P50995,sp|P50995|ANX11_HUMAN,0.5778840557999274,1.5821478532160898,13907.94418732667,37434.78363346273,37434.82679884448,,4018.568014714805
P51811,sp|P51811|XK_HUMAN,,inf,0.0,-276288.3585966486,3132.660265441111,,
P57678,sp|P57678|GEMI4_HUMAN,0.16271470854642495,inf,1796960.3272660743,626355.9278895336,626367.5339179443,,146190.13494608848
P60660,sp|P60660|MYL6_HUMAN,0.12978073099538942,1.1385708246216986,1454047.519140692,74569.98104980908,77966.75684378242,,92655.28707106908
P78386,sp|P78386|KRT85_HUMAN,,inf,0.0,-386235297.0031538,54467.37009829283,,
Q13045,sp|Q13045|FLII_HUMAN,1.73585669674825,2.7284238008215,31274.947435043556,139683.50723907875,146000.12000463257,,23986.107090008027
